id,created_at,geo,place,retweet_count,text,user_screen_name,user_time_zone,user_followers_count,user_friends_count,user_favourites_count,user_statuses_count,lang,misc
727903643048001536,Wed May 04 16:52:06 +0000 2016,None,None,2,'TIME TO GO': Trump gives Brexit blessing as he blames 'crazy migration' for EU collapse https://t.co/fjsRtp1IEf. Go Trump &amp; Brexit!,madamvanessa,None,2583,2221,133,11339,en,
728133701784064000,Thu May 05 08:06:17 +0000 2016,None,None,0,"Like what @BloombergTV, phlogiston? leaches? Zen? Tao? @NTMarketscom @JosephEStiglitz @NicTrades @fredwalton216:
https://t.co/WTg4TYufPC",therealslog,Pacific Time (US & Canada),781,155,475,27634,en,
728115150692093952,Thu May 05 06:52:34 +0000 2016,None,None,12,"I live in Cyprus, my children are half Irish &amp; my girlfriend is Romanian. I am a proud English European @StrongerIn #StrongerIn",CraigBeck,Athens,24628,127,6264,5520,en,
728470265789718529,Fri May 06 06:23:40 +0000 2016,None,None,1,"EU Plans $290,000 Per Person Fine on Countries Refusing ""Fair Share"" of #economicmigrants fleeing poverty https://t.co/wtf1Kx2ctv @MishGEA",chliberty,Pacific Time (US & Canada),5856,5989,4943,43938,en,
727969583114653696,Wed May 04 21:14:08 +0000 2016,None,None,0,"@UK__News why is it when France says no, the deal (or whatever) is in trouble; if we say no, we're in trouble as bad Europeans #brexit",AndrewForbes10,None,153,425,5688,1696,en,
728336070593679360,Thu May 05 21:30:25 +0000 2016,None,"{u'country_code': u'GB', u'url': u'https://api.twitter.com/1.1/geo/id/35c5d2a95b24028a.json', u'country': u'Vereinigtes Königreich', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-3.9485098, 55.7610968], [-3.8909639, 55.7610968], [-3.8909639, 55.7963256], [-3.9485098, 55.7963256]]]}, u'contained_within': [], u'full_name': u'Wishaw, Scotland', u'attributes': {}, u'id': u'35c5d2a95b24028a', u'name': u'Wishaw'}",1,For the Brexit Brigade delivering today. A) Lets get elections done B) I'm @LDINtogether @StrongerIn,GhillyFlower,None,524,748,2775,4689,en,
728561763256401921,Fri May 06 12:27:15 +0000 2016,None,"{u'country_code': u'AU', u'url': u'https://api.twitter.com/1.1/geo/id/0098b1cf21e79133.json', u'country': u'Australia', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[153.46348, -28.344015361], [153.586296, -28.344015361], [153.586296, -28.163306732], [153.46348, -28.163306732]]]}, u'contained_within': [], u'full_name': u'Tweed Heads, New South Wales', u'attributes': {}, u'id': u'0098b1cf21e79133', u'name': u'Tweed Heads'}",0,The EU had been using UK wealth for distributing to the corrupt UN https://t.co/gOHwsGCmLv,Cam178,Sydney,1536,2544,547,30810,en,
728168241412120576,Thu May 05 10:23:32 +0000 2016,None,None,0,"@David_Cameron @StrongerIn bull*, I'd expect with your apparent level of education you would see the long term future is #StrongerOut 1/3",njoel5,None,152,213,1177,2065,en,
728324470201520130,Thu May 05 20:44:19 +0000 2016,None,None,0,"That's stating  the obvious #LeaveEU , you should vote leave just to get , the best negotiators for going forward  https://t.co/Fk7YlBmXhF",G_Old_M,London,704,588,1676,22081,en,
728544682402320384,Fri May 06 11:19:22 +0000 2016,None,None,2,Lord Dubs expresses his desire for Britain to remain in the #EU in his speech to @fsuireland delegates #StrongerIn https://t.co/sR9R8Ex3WQ,stakeholderlive,Dublin,1688,1415,231,2782,en,
727915883604119552,Wed May 04 17:40:45 +0000 2016,None,None,0,@StrongerIn EU hinders our intelligence agencies re: @COLRICHARDKEMP Vote out 🇬🇧,JohnyMeldrum,Edinburgh,473,531,5475,6726,en,
728520297037635584,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
727967902155026432,Wed May 04 21:07:27 +0000 2016,None,"{u'country_code': u'GB', u'url': u'https://api.twitter.com/1.1/geo/id/7d7bdec12d2549d4.json', u'country': u'Vereinigtes Königreich', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-1.2501363, 52.921473], [-1.094396, 52.921473], [-1.094396, 53.017965], [-1.2501363, 53.017965]]]}, u'contained_within': [], u'full_name': u'Nottingham, England', u'attributes': {}, u'id': u'7d7bdec12d2549d4', u'name': u'Nottingham'}",0,Stop #privatisation of our #nhs #EU #referendum https://t.co/05gkVYoT2G,SmilesNotts,None,184,584,205,551,en,
727920851501371392,Wed May 04 18:00:29 +0000 2016,None,"{u'country_code': u'GB', u'url': u'https://api.twitter.com/1.1/geo/id/544762ebf7fda780.json', u'country': u'Vereinigtes Königreich', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-0.1420579, 51.5185518], [-0.076305, 51.5185518], [-0.076305, 51.575301], [-0.1420579, 51.575301]]]}, u'contained_within': [], u'full_name': u'Islington, London', u'attributes': {}, u'id': u'544762ebf7fda780', u'name': u'Islington'}",1,Remember when #DavidCameron said he would lead the #GreenestGovernmentEver &amp; remember what #Boris did to air quality https://t.co/LePyIJqeGT,ChrisBaileyLdn,Pacific Time (US & Canada),731,1045,5246,7820,en,
727923720757624833,Wed May 04 18:11:53 +0000 2016,None,None,0,"@LordAshcroft @realDonaldTrump good job we'll be booting Cameron out of No.10 then, post #Brexit!!!",ABrexitBriton,Pacific Time (US & Canada),915,210,21113,83876,en,
728281676959391746,Thu May 05 17:54:17 +0000 2016,None,None,0,"@StrongerIn Ball cocks, you've just made that up, how measurable is that claim, it's not. Demonstrate it please, in facts &amp; figures.",740205,None,74,175,107,3821,en,
728266692757848066,Thu May 05 16:54:44 +0000 2016,None,None,34,Police called in to investigate shock election fraud claims in Gloucestershire https://t.co/zA7XjCTaEF #brexit we all new Farage was robbed,Australiaunwra6,None,36552,36873,13849,31369,en,
728145760869490688,Thu May 05 08:54:12 +0000 2016,None,None,3,This Polish builder's lived &amp; paid tax in UK 12 years. Raising 3 kids. Runs his own biz. But has no vote on Brexit. https://t.co/E03NMoJKP5,lfrayer,Madrid,2447,433,1792,4897,en,
727890084419280896,Wed May 04 15:58:14 +0000 2016,None,None,1,What Does the #EU Mean? @natlibscot 9 May SOLD OUT for panel (6-7.30) but drop into our daytime events https://t.co/aRkd71mO07 … @UKandEU,myimageoftheEU,None,180,101,123,460,en,
728506266344165376,Fri May 06 08:46:43 +0000 2016,None,None,1,"@rayne_ea The euro is a red herring in the Brexit debate. There has never been any possibility of UK joining €, except maybe under Lawson",JeremyWarnerUK,Monterrey,32580,878,14,3662,en,
728354144898158592,Thu May 05 22:42:14 +0000 2016,None,None,0,@bbcquestiontime the young lady summed up the #EU question. Why should the electorate listen to EU Council who are elected by MEPs? #Brexit,BigGav999,None,80,105,3673,8585,en,
728161670338486272,Thu May 05 09:57:25 +0000 2016,None,"{u'country_code': u'HK', u'url': u'https://api.twitter.com/1.1/geo/id/01f975a94dcb980c.json', u'country': u'Hongkong', u'place_type': u'admin', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[114.1810921, 22.2457767], [114.2603763, 22.2457767], [114.2603763, 22.2998368], [114.1810921, 22.2998368]]]}, u'contained_within': [], u'full_name': u'東區, 香港', u'attributes': {}, u'id': u'01f975a94dcb980c', u'name': u'東區'}",0,@mgerrydoyle just count your blessings you're a non-Brit. This is why I dread #Brexit. Could be stuck with these cretins ...,Steve_Dunthorne,Hanoi,1640,1482,6253,27290,en,
728494864124526593,Fri May 06 08:01:25 +0000 2016,None,None,1,Waiting for backlash as #Leave campaign tells Trump to mind his own business: BBCNews Trump backs Brexit https://t.co/lmXPdyePRs #StrongerIn,Modern_Greenery,None,721,825,1063,5207,en,
728130736545374208,Thu May 05 07:54:30 +0000 2016,None,None,0,"Wasn't #EU to unite, avoid war? Or no matter what Germany likes to stir trouble, leading to this, for ex? #brexit https://t.co/ilLUJfOKGF",TongueUnleashed,Pacific Time (US & Canada),98,251,2683,1910,en,
727989713072705536,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728147249541193730,Thu May 05 09:00:07 +0000 2016,None,None,0,"Are you in or are you out? Managing director at electricals business weighs in on #Brexit
https://t.co/XbcPCUhj0Q https://t.co/woge43fHkE",BusinessDesk_YK,London,25015,14134,851,27667,en,
728119743412998144,Thu May 05 07:10:49 +0000 2016,None,None,0,True https://t.co/svwZvUdBVp,idolove8,Pacific Time (US & Canada),525,161,2546,12119,en,
728529706358853632,Fri May 06 10:19:52 +0000 2016,None,None,0,@CIHort How would Brexit affect UK orn and edibles production growers? Pls complete our survey here: https://t.co/26IFitTl5Z pls retweet!,hortweek,London,29306,1102,45,22411,en,
728155258996674560,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728338040914055168,Thu May 05 21:38:15 +0000 2016,None,None,0,@LeaveEUOfficial did my job today hope lots more out there have sent the message about how we feel about party positions on Europe!!,mpclarke213,None,612,744,5325,22229,en,
728285081765318656,Thu May 05 18:07:49 +0000 2016,None,None,0,"We British public will decide our future,scaremongering from BOTH sides will not sway our own vote.Not convinced In. https://t.co/hi58JQYhdc",jeffcaldicott,None,1405,1072,726,14216,en,
727885496832118785,Wed May 04 15:40:00 +0000 2016,None,None,0,Spread the Word https://t.co/8w7TbwxmE8 #voteleave via @vote_leave,HelloKuboo,London,1100,1079,1685,2363,en,
727975621461037056,Wed May 04 21:38:07 +0000 2016,None,None,0,"Greg Ip: For ‘Brexit,’ like ‘Grexit,’ it’s not about economics     https://t.co/N7OWyPUt26 #kbrs",banaianshow,None,610,247,480,14459,en,
728496544266260480,Fri May 06 08:08:05 +0000 2016,None,None,2,We're to start? Trump's an international businessman with businesses in UK. He's not a president or elected politico https://t.co/F67RmkUYo6,SirTrevSkint,Madrid,1509,886,5301,23212,en,
DELETED,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728197345343590401,Thu May 05 12:19:11 +0000 2016,None,None,0,Staying alive is obv staying outside EU TPD w/wo #Brexit @FergusMason1 @Clive_Bates @CaeruleanSea,KalliSnae,None,231,258,3024,1848,en,
728160993793052674,Thu May 05 09:54:44 +0000 2016,None,None,0,Makes you question ...? https://t.co/JmlYE7ydSh,Barriegower,London,464,702,11492,4950,en,
727959841088614400,Wed May 04 20:35:25 +0000 2016,None,"{u'country_code': u'GB', u'url': u'https://api.twitter.com/1.1/geo/id/55485f68a3057620.json', u'country': u'Vereinigtes Königreich', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-1.869112, 52.381169], [-1.7058792, 52.381169], [-1.7058792, 52.513283], [-1.869112, 52.513283]]]}, u'contained_within': [], u'full_name': u'Solihull, England', u'attributes': {}, u'id': u'55485f68a3057620', u'name': u'Solihull'}",0,"@stevethesmiths @Dis_PPL_Protest brexit is bad news for everybody, disable or not!",WAeonghus,None,250,237,3649,6454,en,
728150485673238528,Thu May 05 09:12:58 +0000 2016,None,None,0,@StrongerIn Does this mean the unemployed have to wait until 2030 for jobs? ... what about the next 16 years?,RichardAENorth,London,1985,324,1028,14023,en,
728529751116283904,Fri May 06 10:20:02 +0000 2016,None,None,0,"I'll be voting #Remain as a precautionary measure. Should UKIP continue to make gains in Wales, I want the opportunity to flee the country",Hugh_Tho,London,673,507,3512,13855,en,
728546246743494657,Fri May 06 11:25:35 +0000 2016,None,None,1,Never mind US/Japan telling us 'what to do' just look at the pricks supporting it. #Brexit,NedleyJames,London,277,343,2504,14816,en,
728596543121567744,Fri May 06 14:45:27 +0000 2016,None,None,2,Loved our Brexit-breakfast with @RelocationARPM this morning and thank you @katefaulkner for being fab,CorpReloJLL,None,99,300,13,15,en,
727982391118069761,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728347137667403777,Thu May 05 22:14:24 +0000 2016,None,None,0,If leavin the EU is such a bad idea as far as the government is concerned why are we getting a chance to vote on it? #Brexit,Dale_Spotter,London,76,329,105,363,en,
728295460784451585,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728471793024040960,Fri May 06 06:29:44 +0000 2016,None,None,0,"Presidential hopeful Trump backs Brexit https://t.co/bag9KCJ317

Strongest argument to remain in the EU!",ewiltshire77,None,48,69,837,1609,en,
728333892864839684,Thu May 05 21:21:46 +0000 2016,None,None,0,Brexit would make UK 'less attractive' for Japanese companies: Abe https://t.co/zUZNDfa88Z,Plannersimon,Amsterdam,1109,967,1084,4838,en,
727944171370196996,Wed May 04 19:33:09 +0000 2016,None,None,0,A risible case for #Brexit based on dubious data: https://t.co/PInHgHUabT #FT,rossfinley,London,2696,648,1937,10390,en,
728467991428407297,Fri May 06 06:14:38 +0000 2016,None,None,4,Probably the biggest reason to vote in so far: Donald Trump backs Brexit - BBC News https://t.co/ad4bmkBCbs,iamtomcarter,London,758,348,505,2587,en,
728548317907537920,Fri May 06 11:33:49 +0000 2016,None,None,0,@Englaland75 @DailyMailUK @iVoteLeave I've always wanted to deliberately 'lose' at Jenga with a stack of 28 European states. #Brexit #23Jun,ReiMurasame,London,1271,3904,11668,23684,en,
728558805345292289,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728182711395979268,Thu May 05 11:21:02 +0000 2016,None,None,0,"@CatarinaDemony @weareeuropeuk @IPFtweeting 

It's #EU ref - #Brexit is one of two options

Vote #Remain on 23 June",HardyLA3,Madrid,249,217,334,3693,en,
728156166828621824,Thu May 05 09:35:33 +0000 2016,None,None,1,Uk referendum should be overseen by UN! Even then I don't know if I would trust them! https://t.co/v8X8KitZPK,taxidrivel,Amsterdam,228,506,2205,9470,en,
728159775188385792,Thu May 05 09:49:53 +0000 2016,None,None,0,Kommunalwahlen in Großbritannien: Aufwärmen für den Brexit https://t.co/xhL5DEvQVX via @SPIEGELONLINE,academicsforeu,London,4287,677,1939,5170,de,
728231091266584576,Thu May 05 14:33:16 +0000 2016,None,None,2,"Taxpayer Funding Pro-EU Adverts https://t.co/iFuX32mngT via @guidofawkes
MORE CAMERON DIRTY TRICKS &amp; Prob illegal
#Brexit #StrongerIN NOT",MarkInNorthWest,None,560,726,18012,26963,en,
727953403326959616,Wed May 04 20:09:50 +0000 2016,None,None,0,NOT ON YOUR NELLY FRAU MERKEL!!! https://t.co/lTi5100YXg,BlurgOfMaug,None,248,493,1241,7398,en,
728520717784985600,Fri May 06 09:44:09 +0000 2016,None,None,0,Is That a DUKW I See or my Second Mum? https://t.co/OK0rUMV4Tz,thirstyworks,None,55,49,2544,11046,en,
728264696315424768,Thu May 05 16:46:48 +0000 2016,None,"{u'country_code': u'GB', u'url': u'https://api.twitter.com/1.1/geo/id/06168d1feda43857.json', u'country': u'Vereinigtes Königreich', u'place_type': u'admin', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-1.95729593780907, 50.5746064789388], [1.45178800018019, 50.5746064789388], [1.45178800018019, 52.1962850088601], [-1.95729593780907, 52.1962850088601]]]}, u'contained_within': [], u'full_name': u'South East, England', u'attributes': {}, u'id': u'06168d1feda43857', u'name': u'South East'}",0,"https://t.co/6pJ2CzEQQJ
A vote for the EU is a vote for TTIP and the end of the NHS for US style healthcare. #Brexit",Birch01Phil,None,214,250,3559,4242,en,
727965279393751040,Wed May 04 20:57:02 +0000 2016,None,None,1,#Brexitpoll: 54% think EU exit will be good for UK tech channel https://t.co/ZktZ4VTqeh,pcr_online,London,3444,2342,708,17932,en,
728327216380190721,Thu May 05 20:55:14 +0000 2016,None,None,0,BAE Fears #Brexit `Domino Effect' With Scottish Shipyards at Risk https://t.co/mkoTBVLqXu via @business,ELarrissy,Paris,796,880,3569,12905,en,
728246381119455232,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728562013517938688,Fri May 06 12:28:14 +0000 2016,None,None,0,"Donald Trump backs Brexit, saying UK would be 'better off' without EU https://t.co/zVRJwVKkz7",davidrusnc20,Eastern Time (US & Canada),127,398,2942,35773,en,
728561380568215553,Fri May 06 12:25:43 +0000 2016,None,None,0,EU referendum: Donald Trump backs #Brexit - What are your views? - https://t.co/ApUwM0B5Ts https://t.co/jLI9DTo257,YDVISAS,London,4032,2129,131,1586,en,
728163331069104128,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728121000743706624,Thu May 05 07:15:49 +0000 2016,None,None,0,OH TALAGA?! KWENTO MO NA LANG SA PAGONG😂😂 https://t.co/JDHqrkOBGl,brnrdokai,Tijuana,618,286,5375,12765,tl,
728581488590131201,Fri May 06 13:45:37 +0000 2016,None,None,1,"@vote_leave Repeating a falsehood does not make it a fact. https://t.co/489D6WMudi
Don't be fooled into Brexit
UK is #StrongerIn #EU",DotDotDotDash,London,562,2227,9178,56351,en,
728136654641225729,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728547049046736897,Fri May 06 11:28:46 +0000 2016,None,None,0,A Brexit could spell a mass exodus of EU workers because they&amp;#39;d fail immigration rules - Yahoo Finance UK https://t.co/AjRGIqjjAb via,jnichols_itc,Madrid,768,303,111,59078,en,
728197905417408512,Thu May 05 12:21:24 +0000 2016,None,None,2,"Global Innovation Index
#StrongerIn? Nope Non-EU Switzerland is top &amp; UK 2nd
#Brexit https://t.co/Vi7yb0x763",EuGu_,Eastern Time (US & Canada),4044,388,4571,24850,en,
727888000441528321,Wed May 04 15:49:57 +0000 2016,None,None,0,@StrongerIn judging by the head of the treasury being a smackhead......,mrmcdonald2u,London,108,120,1715,3465,en,
728222528511029248,Thu May 05 13:59:15 +0000 2016,None,None,0,Le Point ≠ THE FRENCH. #MerciEtBisous https://t.co/WHs5bAzasA,manumourlon,London,1128,640,1319,5467,en,
727883237297655808,Wed May 04 15:31:01 +0000 2016,None,None,0,Undecided for Brexit ? A good video explains it all. Have a look and Share. What sort of country do you want your... https://t.co/OTzGNv34KJ,LondontoJoburg,London,694,1817,17,7928,en,
728495700103827456,Fri May 06 08:04:44 +0000 2016,None,None,0,Market split over #Brexit referendum https://t.co/ihgAl7KMOG #insurance,ZywaveUK,London,422,524,102,924,no,
728174529562877953,Thu May 05 10:48:31 +0000 2016,None,None,1,"Protest by turning it off! Don't worry the BBC news will give you the 'good' bits, which you know will be propaganda https://t.co/2logaDReqW",55Massey,Europe/Brussels,4195,4588,33722,40594,en,
728576917683712000,Fri May 06 13:27:28 +0000 2016,None,None,0,If Brexit wants to win it should just call its campaign 'Brexit McBrexitface'. Then everyone will vote for it. #BoatyMcBoatface,StephenJMusic,Pacific Time (US & Canada),132,34,127,507,en,
728279126965141504,Thu May 05 17:44:09 +0000 2016,None,None,8,Excellent article on Gibraltar. Please RT. Britain needs to know about the effect of #Brexit. We need to #Remain https://t.co/e2hs5v0wkh,GibStrongerIN,None,771,351,261,1822,en,
728486008883400704,Fri May 06 07:26:13 +0000 2016,None,None,6,In case you needed any more incentive to vote 'in' at the referendum... https://t.co/OCZucJ8pIg,CoaldustPony,London,849,857,3324,14573,en,
727928986228162562,Wed May 04 18:32:49 +0000 2016,None,None,0,@rabite Thats what VPNs are for - welcome to 1984 - The Goal of the EU is to be able to censor all of Europe #Brexit #LeaveEU #Leave,Military4Trump,Pacific Time (US & Canada),11434,3670,1591,7041,en,
728510201087840257,Fri May 06 09:02:21 +0000 2016,None,None,1,"@swardley I think #Brexit would almost inevitably trigger another independence vote, and an independent Scotland in the EU.",aallan,London,7413,861,2332,28146,en,
728515023685955584,Fri May 06 09:21:31 +0000 2016,None,None,0,The Brexit Noose Around The Neck Of The NWO https://t.co/eO8L4FzP6F,IsSheard,None,180,521,2469,6809,en,
728144261699403776,Thu May 05 08:48:14 +0000 2016,None,None,0,#EU #VoteLeave #LeaveEU #brexit https://t.co/OgXoGJUFLB,JudgeShavie,None,85,229,396,3721,und,
728523115135946753,Fri May 06 09:53:40 +0000 2016,None,"{u'country_code': u'GB', u'url': u'https://api.twitter.com/1.1/geo/id/038247c1b5bb34c9.json', u'country': u'Vereinigtes Königreich', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-0.0335507, 51.436221], [0.06353, 51.436221], [0.06353, 51.506788], [-0.0335507, 51.506788]]]}, u'contained_within': [], u'full_name': u'Greenwich, London', u'attributes': {}, u'id': u'038247c1b5bb34c9', u'name': u'Greenwich'}",0,@RupertStiglitz I bow to your intellectual superiority. You and all the other mad #Brexit nutters.,mjb222,London,371,142,79,30404,en,
728316555998662657,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728494084621537281,Fri May 06 07:58:19 +0000 2016,None,None,0,"Trump on Brexit vote: Great Britain is 'better off without' Europe
https://t.co/uk4O8gSHU5 via @MailOnline",020644,None,121,112,2950,45897,en,
728251423230726144,Thu May 05 15:54:04 +0000 2016,None,None,2,#Japan's Abe Shinzo weighs in on #Brexit debate https://t.co/NVBzdqqGFb,jenswa,London,893,1613,144,1963,en,
728548962773262336,Fri May 06 11:36:23 +0000 2016,None,None,0,"Donald Trump opines on British politics, backs Brexit https://t.co/wo3D3U3o3k | https://t.co/aVHANBebFk https://t.co/3FmUdNW1Ju",AdrianneGumabao,Pacific Time (US & Canada),4765,5046,28,28939,en,
728265187065737216,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728548684762370048,Fri May 06 11:35:16 +0000 2016,None,None,0,@Number10gov Ministers face battle to get Housing Bill into law - https://t.co/RYj9KsEpCZ #BrExit 4 more houses 4 indigenous ppl of britain,MudderMartyn,London,378,494,504,3322,en,
728190023942742016,Thu May 05 11:50:05 +0000 2016,None,None,0,#Brexit #VoteLeave  https://t.co/dXc1a40gOt,Andy_T_,London,103,19,1328,8858,und,
728170983308165120,Thu May 05 10:34:25 +0000 2016,None,None,0,Reason 29 to #Remain - The multi-national next generation. https://t.co/b872BTQqz9 #strongerin #euref #brexit #brexpats,andykowalski,None,69,102,1141,1755,en,
728497130986471424,Fri May 06 08:10:25 +0000 2016,None,None,0,Bingo  https://t.co/scP6AWYzh8,cjlatimer16,None,832,591,5669,64587,es,
728296073496801281,Thu May 05 18:51:29 +0000 2016,None,None,0,"@LeaveEUOfficial @YouTube Straight out of ""Dreamworks"" studios? Deplorable! #Brexit #LeaveEU",DrewEdgar_CB,Madrid,429,326,7100,34502,en,
728336058501500929,Thu May 05 21:30:22 +0000 2016,None,None,1,"EU exit would make UK 'less attractive' to investors, says Japan's PM #Elections2016 #uk #StrongerIn #Brexit  https://t.co/sAJkXfl0WN",equilibrio2009,None,42,30,9,834,en,
728354328596058112,Thu May 05 22:42:58 +0000 2016,None,None,0,Fuck off. We've our domestic league games to finish before we get to the European stuff.  https://t.co/Na9LGyOilO,BawOnTheSlates,None,544,366,1748,23071,en,
728143269490614272,Thu May 05 08:44:18 +0000 2016,None,None,0,It would be interesting to see @TrinityLaban Symphony orchestra after the potential impact of #Brexit  https://t.co/aYLxfys9Lv,HannahTCello,London,207,517,912,241,en,
727954923023945729,Wed May 04 20:15:53 +0000 2016,None,None,1,"@NigelDoddsDUP Yeah Arlene's team, just don't mention the #dup #westminstergravytrain #fiddledexpenses #nama #fundamentalism #racism #brexit",TedysBrewski,Casablanca,92,217,1067,4118,en,
728185165072236544,Thu May 05 11:30:47 +0000 2016,None,None,5,We split the IN-OUT print-run of the latest #RICSmodus. Which cover did you get? Which camp are you in? #Brexit https://t.co/Bm56ADRsQJ,RICSnews,London,79327,14447,4269,17696,en,
728321605689036801,Thu May 05 20:32:57 +0000 2016,None,None,0,@LeaveEUOfficial Trouble is no one believes a word he says anymore?,ladycarole2,Amsterdam,3242,3310,18705,31763,en,
728568513997078528,Fri May 06 12:54:04 +0000 2016,None,None,2,Join us Monday for our ReFAIRendum 🎡 https://t.co/tbc7LGA6Xu #EURefMCR #EURef #EUReferendum https://t.co/b2TY4T4YYj,ManchesterSU,London,15292,1667,2559,13673,en,
728204451660611585,Thu May 05 12:47:25 +0000 2016,None,None,0,"#Venezuela: #ethical #Venezuelan #people (such as #prosecutors #journalists, etc.) targeted for #murder. #Mafias won’t #allow #referendum.",JoseAntiMafias,UTC,244,490,12,3090,en,
728166277982789632,Thu May 05 10:15:44 +0000 2016,None,None,0,Brexit: The (animated) Movie https://t.co/fpzdtWvRxh via @YouTube,OpenViewpoint,Pacific Time (US & Canada),537,376,105,22867,en,
727905698428928000,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728261661132525569,Thu May 05 16:34:45 +0000 2016,None,"{u'country_code': u'ES', u'url': u'https://api.twitter.com/1.1/geo/id/ddb2e09e02b31008.json', u'country': u'Spanien', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-13.5304671, 29.0807584], [-13.4192118, 29.0807584], [-13.4192118, 29.2387006], [-13.5304671, 29.2387006]]]}, u'contained_within': [], u'full_name': u'Haría, España', u'attributes': {}, u'id': u'ddb2e09e02b31008', u'name': u'Haría'}",0,@ThinkLocalScot please retweet this opportunity for 18-29yr olds to be part of a BBC One #EURef programme in Glasgow https://t.co/oVyJZHxU83,ScottishMon,London,1473,4964,421,7187,en,
728171472129302528,Thu May 05 10:36:22 +0000 2016,None,None,0,Stops them voting for change and removes 2m supporters of a better Europe.  https://t.co/3zesWbDZ5B,SDChamp,Europe/London,757,770,7662,30010,en,
728228258987151361,Thu May 05 14:22:01 +0000 2016,None,None,0,Despite threat of another #NorthernIrish #border #McWilliams backs #Brexit for #Irish gain https://t.co/gAqhDa8iwN https://t.co/5P666e1AOw,Irelandtoday_,None,835,1122,404,1087,en,
728481125149085696,Fri May 06 07:06:49 +0000 2016,None,None,1,"Prof Minford is the conceited surgeon that claims his #brexit operation was successful
just too bad the patient died https://t.co/XxVqH5oD1B",lasancmt,Pacific Time (US & Canada),732,638,2101,21110,en,
728532339723132930,Fri May 06 10:30:19 +0000 2016,None,None,0,Why Countrywide Plc &amp; Foxtons Group Plc can't afford Brexit https://t.co/umOfoONylR #Estateagents,EuropeanProp,London,3982,3930,33,35162,en,
728600279990571008,Fri May 06 15:00:18 +0000 2016,None,None,0,Positive sentiment for #VoteLeave dropped from 70% to 56% after #Trump backed #Brexit. For real-time sentiment visit https://t.co/JQwSF78Y2n,TheySayLtd,London,281,339,71,1112,en,
727970710442872833,Wed May 04 21:18:37 +0000 2016,None,None,3,@LeaveEUOfficial https://t.co/jTFPSg22Wa,DrewEdgar_CB,Madrid,429,326,7100,34502,und,
728475505226289152,Fri May 06 06:44:29 +0000 2016,None,None,0,"Britain faces migrant CHAOS: New 'summer of discontent' as thousands plot to storm border https://t.co/f5HwUTBw3Y
Should promote #Brexit",thebatclaw,None,2247,1907,327,38027,en,
728472938664460288,Fri May 06 06:34:17 +0000 2016,None,None,0,EU referendum: Donald Trump backs Brexit - BBC News https://t.co/Dq4YCxMd1Q,ReImagineGas,London,9176,954,368,60687,en,
728507192345792512,Fri May 06 08:50:24 +0000 2016,None,None,0,If ever there was a reason to vote to remain...EU referendum: Donald Trump backs Brexit - https://t.co/TamHbyXCIv,carolhaughton60,London,99,349,169,1469,en,
727974290784669696,Wed May 04 21:32:50 +0000 2016,None,None,0,Does anyone believe in vote corruption in UK . I get the feeling because the Government don't want us to leave that we won't leave. #Brexit,Cafc_addick96,None,493,431,1600,11210,en,
728143763785142272,Thu May 05 08:46:16 +0000 2016,None,None,1,"A good piece. The Brexit case on sovereignty is fundamentally Hobbesian. No checks/balances/rule of law acceptable. 
https://t.co/U2JO5TY5TL",GeorgePeretzQC,None,2321,407,1903,11628,en,
